account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x2c4ac55a583,BTC,30808.2,474.8985,Sell,2023-01-08 07:27:27,Short,TRADE,-1.1245,12.3
0x10a45ace720,BTC,8611.64,172.0388,Sell,2023-01-08 08:11:08,Short,TRADE,3.4479,4.1
0x114ff6d7669,AVAX,45170.26,20.5846,Sell,2023-01-08 08:54:49,,TRADE,-12.5816,2.4
0x2fddcdbd174,SOL,13496.37,134.6258,Buy,2023-01-08 09:38:30,Long,TRADE,4.644,10.7
0x18e221f7531,BTC,54704.96,98.1713,Sell,2023-01-08 10:22:11,Long,TRADE,8.1207,2.7
0x1a14e8d5553,ETH,4351.56,312.7329,Buy,2023-01-08 11:05:52,Short,TRADE,19.1023,9.1
0xc7c7b9b250,ETH,8819.39,110.2986,Sell,2023-01-08 11:49:33,Short,LIQUIDATION,-10.7449,12.9
0x617a000374,ARB,26940.55,80.8633,Sell,2023-01-08 12:33:14,Long,TRADE,3.2354,10.1
0x26835a11623,BTC,35402.86,188.415,Sell,2023-01-08 13:16:55,Long,TRADE,-2.5566,4.7
0xa1a8ea8640,DOGE,33101.79,292.3015,Sell,2023-01-08 14:00:36,Long,LIQUIDATION,35.944,13.6
0x2fd21e9c858,BTC,14740.32,91.0947,Buy,2023-01-08 14:44:17,,TRADE,24.5689,4.1
0x135af16d669,BTC,16739.39,23.4602,Sell,2023-01-08 15:27:58,Short,TRADE,-13.1088,3.7
0xf32ed6e563,MATIC,22349.11,180.2414,Buy,2023-01-08 16:11:39,,TRADE,-5.2493,12.4
0xa96dcba112,MATIC,24613.11,190.019,Sell,2023-01-08 16:55:20,Long,TRADE,-1.659,5.1
0x135af16d669,ETH,49705.14,131.7649,Sell,2023-01-08 17:39:01,Long,TRADE,-13.1606,6.6
0x73592fd678,BTC,2746.89,148.756,Sell,2023-01-08 18:22:42,Long,TRADE,-15.0882,10.0
0x38f01992413,ARB,47841.82,48.755,Sell,2023-01-08 19:06:23,Short,TRADE,17.8398,3.5
0x18ba919d427,AVAX,54791.54,105.7006,Sell,2023-01-08 19:50:03,Short,TRADE,-40.3651,4.6
0x22ea37dc687,BTC,46153.87,284.9916,Buy,2023-01-08 20:33:44,Short,TRADE,-7.7198,17.6
0x161b2a7f463,SOL,52814.5,150.1773,Sell,2023-01-08 21:17:25,Short,TRADE,14.2665,5.4
0xdd54dab311,BTC,39023.9,280.2229,Sell,2023-01-08 22:01:06,Short,TRADE,27.7226,4.2
0x1419f8b2732,ETH,7636.48,273.8151,Buy,2023-01-08 22:44:47,Long,TRADE,5.7604,10.1
0x34c1bb7b644,SOL,40047.52,801.9039,Sell,2023-01-08 23:28:28,Long,TRADE,-26.0361,7.2
0x38f01992413,MATIC,13899.71,354.2554,Sell,2023-01-09 00:12:09,Short,TRADE,11.184,6.1
0x179d765c716,BTC,37461.98,46.8504,Sell,2023-01-09 00:55:50,Long,TRADE,35.8783,6.8
0x2fd21e9c858,ARB,47839.91,52.6422,Sell,2023-01-09 01:39:31,Long,TRADE,-15.6256,4.4
0x2effaaee209,MATIC,11725.57,9.9736,Buy,2023-01-09 02:23:12,Short,TRADE,-11.3605,6.1
0x225b09fc503,BTC,52425.14,34.3852,Buy,2023-01-09 03:06:53,Short,TRADE,0.0585,2.6
0xf5c455c152,ETH,55592.58,160.0224,Sell,2023-01-09 03:50:34,Long,TRADE,10.2917,9.9
0x242fb1f0534,BTC,3207.95,268.938,Buy,2023-01-09 04:34:15,Long,TRADE,21.6643,4.6
0x24589a0d940,MATIC,39079.14,29.3434,Buy,2023-01-09 05:17:56,Short,TRADE,-2.3623,4.7
0x1cdd7c67738,ETH,33122.8,239.1705,Buy,2023-01-09 06:01:37,Short,TRADE,22.2132,3.8
0x1419f8b2732,ETH,3988.57,107.9606,Sell,2023-01-09 06:45:18,Short,TRADE,-8.3705,6.5
0x1987b6ba918,ETH,37146.11,355.7356,Sell,2023-01-09 07:28:59,Short,TRADE,-25.0538,4.6
0x399c1465206,ETH,27073.81,372.5622,Sell,2023-01-09 08:12:40,,TRADE,5.7124,8.3
0x39de8fc3390,ARB,2377.18,145.4975,Sell,2023-01-09 08:56:20,Short,TRADE,-0.3276,3.6
0x3415fb4c917,SOL,43778.01,60.6533,Sell,2023-01-09 09:40:01,Short,TRADE,-0.1977,6.5
0x34c1bb7b644,DOGE,59694.5,130.3759,Buy,2023-01-09 10:23:42,,LIQUIDATION,12.5656,7.5
0x3635378e343,ETH,44068.59,294.7338,Buy,2023-01-09 11:07:23,Long,TRADE,-2.0224,9.0
0x37833027988,BTC,39152.5,401.5301,Buy,2023-01-09 11:51:04,Short,TRADE,19.6976,8.4
0x1d88394c396,BTC,54437.32,64.1756,Sell,2023-01-09 12:34:45,,TRADE,34.0543,3.8
0xc7c7b9b250,ETH,45408.89,432.1518,Sell,2023-01-09 13:18:26,Short,TRADE,11.6702,6.3
0x1d88394c396,ETH,48787.22,75.9279,Buy,2023-01-09 14:02:07,Short,LIQUIDATION,-49.5457,6.7
0x1987b6ba918,ETH,8300.34,2163.1815,Sell,2023-01-09 14:45:48,Long,TRADE,-41.4629,3.6
0x29910ea5550,SOL,5930.83,49.352,Buy,2023-01-09 15:29:29,Long,TRADE,12.23,7.6
0x25572ec3998,ETH,54073.63,32.5061,Sell,2023-01-09 16:13:10,Long,TRADE,2.2629,3.0
0x292c5f61822,ETH,54658.99,263.7455,Buy,2023-01-09 16:56:51,Long,TRADE,-7.1912,6.8
0x1f612afb952,SOL,13183.32,229.5899,Sell,2023-01-09 17:40:32,Short,TRADE,-31.0551,11.1
0x724f640674,BTC,50094.61,21.9285,Sell,2023-01-09 18:24:13,Long,TRADE,9.4266,10.0
0x2f5fef85223,MATIC,57566.73,82.694,Buy,2023-01-09 19:07:54,Long,TRADE,-26.1449,1.6
0xc8ff9f9490,ETH,15767.6,183.7743,Buy,2023-01-09 19:51:35,Long,TRADE,-12.851,9.2
0x1888b994109,ETH,10045.61,94.8338,Sell,2023-01-09 20:35:16,Long,TRADE,29.2099,5.7
0x373fd73f147,BTC,17071.77,281.8248,Buy,2023-01-09 21:18:57,,TRADE,-9.4749,17.8
0x33c6520d315,ETH,38229.08,148.5845,Buy,2023-01-09 22:02:38,Long,TRADE,5.8904,16.1
0x2725143b245,SOL,54722.76,245.4967,Buy,2023-01-09 22:46:18,Short,TRADE,1.1849,3.1
0x29910ea5550,SOL,39661.24,122.369,Sell,2023-01-09 23:29:59,Short,TRADE,-1.2098,8.9
0x29f6e323895,ARB,12460.93,304.6695,Buy,2023-01-10 00:13:40,,TRADE,17.6256,7.6
0x1d00ef95583,AVAX,20087.19,310.741,Sell,2023-01-10 00:57:21,Short,TRADE,4.6853,3.5
0x135af16d669,ARB,30101.91,112.5323,Buy,2023-01-10 01:41:02,Short,TRADE,9.3946,8.5
0x32e5855c619,ETH,10168.84,88.4057,Buy,2023-01-10 02:24:43,Long,TRADE,-20.6137,3.2
0x1f612afb952,BTC,42648.38,59.5735,Buy,2023-01-10 03:08:24,Short,TRADE,14.272,4.6
0x27d8c51c188,SOL,44707.66,65.5782,Buy,2023-01-10 03:52:05,Short,TRADE,21.3525,9.6
0x275aafa4549,ETH,31838.91,132.3954,Sell,2023-01-10 04:35:46,Long,TRADE,-9.9731,4.1
0xc74e658278,ARB,35908.41,217.9717,Sell,2023-01-10 05:19:27,Short,TRADE,13.1975,5.3
0x34c1bb7b644,ETH,15652.79,365.9445,Buy,2023-01-10 06:03:08,Long,TRADE,-26.138,4.9
0xe7803c4817,SOL,17373.08,11.6857,Buy,2023-01-10 06:46:49,Short,TRADE,18.0955,7.6
0x1e9090d7766,BTC,10265.69,5.7741,Sell,2023-01-10 07:30:30,Short,TRADE,-18.9196,8.3
0x96fb014740,ETH,31894.24,75.7982,Sell,2023-01-10 08:14:11,Short,TRADE,16.521,7.6
0x376b7156253,SOL,21554.76,105.8012,Sell,2023-01-10 08:57:52,Short,TRADE,-11.9726,2.4
0x724f640674,ARB,14763.13,8.701,Buy,2023-01-10 09:41:33,Long,TRADE,-5.1192,6.6
0x39603264507,ETH,3060.82,118.073,Buy,2023-01-10 10:25:14,,TRADE,-30.8055,8.5
0x724f640674,ARB,32637.54,23.5284,Buy,2023-01-10 11:08:55,Short,TRADE,-31.4626,7.6
0x296db94e695,DOGE,4630.58,105.9068,Sell,2023-01-10 11:52:35,Short,TRADE,-1.3921,5.5
0x373d8de7715,SOL,43466.66,9.0164,Buy,2023-01-10 12:36:16,Short,TRADE,-26.836,6.1
0x7724a7b267,ETH,35692.78,46.2299,Sell,2023-01-10 13:19:57,Long,TRADE,1.6119,4.6
0x29910ea5550,BTC,22035.68,123.5364,Sell,2023-01-10 14:03:38,Short,LIQUIDATION,2.4759,11.5
0x7724a7b267,BTC,39450.15,180.1706,Sell,2023-01-10 14:47:19,Short,TRADE,-21.0054,3.1
0x1200a2de812,ETH,35922.34,102.3642,Buy,2023-01-10 15:31:00,,TRADE,3.461,7.6
0x20d2216a956,ETH,30554.95,24.4569,Sell,2023-01-10 16:14:41,Long,TRADE,9.9968,3.7
0x16b9968b991,BTC,56066.51,143.1593,Sell,2023-01-10 16:58:22,Short,FUNDING,-33.4707,4.8
0xf5c455c152,ETH,57792.94,32.2522,Sell,2023-01-10 17:42:03,Short,TRADE,-22.6743,5.9
0x34c1bb7b644,MATIC,47695.85,155.9244,Sell,2023-01-10 18:25:44,Short,TRADE,4.7822,2.2
0x268bad0f586,ETH,51499.37,670.6432,Sell,2023-01-10 19:09:25,Long,TRADE,6.3443,3.0
0x18ba919d427,BTC,24592.95,61.8987,Sell,2023-01-10 19:53:06,Long,TRADE,-2.1997,2.7
0x36d98f8a666,SOL,57676.43,1099.0411,Sell,2023-01-10 20:36:47,Long,TRADE,19.4411,7.5
0x34986477756,BTC,26174.5,187.8567,Buy,2023-01-10 21:20:28,Short,TRADE,-14.483,10.1
0xc8ff9f9490,BTC,50168.17,67.237,Sell,2023-01-10 22:04:09,Short,TRADE,9.7028,2.7
0xd99a46b265,SOL,56311.24,876.8986,Sell,2023-01-10 22:47:50,Short,TRADE,-12.1365,5.5
0x303c8ac5542,BTC,44550.99,90.2141,Sell,2023-01-10 23:31:31,Short,TRADE,42.4485,6.9
0x369b09e0359,DOGE,8220.82,31.5383,Sell,2023-01-11 00:15:12,Long,TRADE,10.155,6.9
0x1888b994109,BTC,51932.52,43.0175,Sell,2023-01-11 00:58:52,Long,TRADE,-28.434,16.5
0x275aafa4549,MATIC,7010.89,99.0131,Buy,2023-01-11 01:42:33,Short,TRADE,-43.6317,32.9
0x135af16d669,BTC,54677.39,39.1835,Sell,2023-01-11 02:26:14,Long,TRADE,38.9307,5.2
0x36838960778,ETH,57982.26,58.3866,Sell,2023-01-11 03:09:55,,TRADE,20.8584,9.5
0xd99a46b265,ARB,43580.13,43.7355,Buy,2023-01-11 03:53:36,Long,TRADE,2.9781,8.0
0x37b4e5e2695,BTC,51048.94,179.1478,Buy,2023-01-11 04:37:17,Long,TRADE,23.7001,3.2
0x9889e82355,SOL,4380.52,973.2332,Sell,2023-01-11 05:20:58,Short,TRADE,-5.6037,7.9
0x1bf2eb69331,ETH,16192.35,77.2318,Buy,2023-01-11 06:04:39,Long,TRADE,-25.3193,6.1
0x1536773b121,ETH,39837.33,30.8138,Buy,2023-01-11 06:48:20,Short,TRADE,6.7577,20.7
0x2026823a930,ARB,51733.7,82.6503,Sell,2023-01-11 07:32:01,Short,TRADE,-22.6361,4.4
0x2720a941758,BTC,53976.37,27.9728,Sell,2023-01-11 08:15:42,Long,TRADE,-17.8994,13.4
0x73592fd678,BTC,28673.94,3870.6652,Sell,2023-01-11 08:59:23,Long,TRADE,-19.446,8.9
0x1200a2de812,ETH,18471.36,332.4034,Buy,2023-01-11 09:43:04,Long,TRADE,-8.3139,7.5
0x3371e850724,BTC,21994.92,580.4015,Sell,2023-01-11 10:26:45,Short,TRADE,-11.0241,2.9
0x31d26d1b803,DOGE,24817.84,246.9501,Sell,2023-01-11 11:10:26,Short,TRADE,-0.841,8.5
0x373fd73f147,DOGE,35181.23,21.6901,Buy,2023-01-11 11:54:07,Long,TRADE,-16.7296,10.6
0x15c8b5ad266,BTC,42964.59,148.3314,Buy,2023-01-11 12:37:48,Short,TRADE,-5.4565,14.8
0x299c6894419,SOL,2448.63,148.8216,Sell,2023-01-11 13:21:29,Long,TRADE,9.6711,6.1
0x1d65c7c1273,ETH,40911.63,333.0816,Buy,2023-01-11 14:05:10,Short,TRADE,6.5956,10.0
0x16f6093c963,BTC,43196.68,139.2309,Sell,2023-01-11 14:48:50,Long,LIQUIDATION,-1.4834,9.4
0x32090ed7766,ETH,40762.27,33.3209,Sell,2023-01-11 15:32:31,Short,TRADE,0.5583,8.3
0x39ef42a6957,ETH,49825.68,1064.4729,Sell,2023-01-11 16:16:12,Long,TRADE,16.5511,6.2
0x724f640674,ETH,59569.91,251.292,Buy,2023-01-11 16:59:53,Long,TRADE,7.1308,10.4
0x17a4a8e3336,BTC,21529.83,61.0234,Buy,2023-01-11 17:43:34,Long,TRADE,-69.2722,13.0
0x31b33595440,ETH,9562.99,90.6423,Buy,2023-01-11 18:27:15,Long,TRADE,0.7189,8.0
0x365b049b650,ETH,50326.18,164.6421,Buy,2023-01-11 19:10:56,Long,TRADE,-22.9658,16.0
0x1338b630276,BTC,2642.17,61.1278,Sell,2023-01-11 19:54:37,Long,TRADE,14.927,3.6
0xe61126f900,ETH,10834.62,105.0157,Sell,2023-01-11 20:38:18,Long,TRADE,-31.4307,3.8
0x25572ec3998,BTC,57872.64,135.5112,Sell,2023-01-11 21:21:59,Long,TRADE,-20.3302,2.9
0x73592fd678,BTC,53903.49,73.2792,Sell,2023-01-11 22:05:40,Short,TRADE,-18.034,5.0
0x2fddcdbd174,SOL,22606.56,216.9214,Buy,2023-01-11 22:49:21,Short,TRADE,5.4165,9.1
0x373fd73f147,SOL,50719.72,62.4512,Sell,2023-01-11 23:33:02,Long,TRADE,22.2271,7.2
0x26835a11623,SOL,10164.25,43.074,Sell,2023-01-12 00:16:43,Short,TRADE,2.9986,6.0
0x350abd31967,SOL,54135.33,299.3179,Sell,2023-01-12 01:00:24,Short,TRADE,10.9329,11.9
0x1200a2de812,ETH,25463.86,194.8002,Sell,2023-01-12 01:44:05,Short,TRADE,-47.7414,5.2
0x34760cdb775,ETH,15790.38,88.0082,Sell,2023-01-12 02:27:46,Short,TRADE,9.0485,8.0
0x21802835318,MATIC,50410.86,41.341,Sell,2023-01-12 03:11:27,,TRADE,-12.8527,5.1
0xbcdf5b9960,SOL,14796.42,252.391,Sell,2023-01-12 03:55:07,Short,TRADE,31.6633,2.9
0x3635378e343,BTC,17023.07,84.8762,Sell,2023-01-12 04:38:48,Short,TRADE,-9.3103,20.1
0xe51fff8866,BTC,32474.78,68.2042,Buy,2023-01-12 05:22:29,Short,TRADE,31.5515,20.0
0x32090ed7766,ETH,31559.1,45.1595,Sell,2023-01-12 06:06:10,Long,FUNDING,-2.7022,6.5
0x13c35cc9821,BTC,21149.64,21.6543,Sell,2023-01-12 06:49:51,Short,TRADE,20.9034,13.6
0x327fea67974,SOL,35794.49,304.471,Sell,2023-01-12 07:33:32,Short,TRADE,-1.5908,4.2
0x1765b3e9428,ARB,12940.21,31.7243,Buy,2023-01-12 08:17:13,Long,TRADE,34.1962,12.8
0x35bed218618,BTC,15525.8,17.4192,Sell,2023-01-12 09:00:54,Long,TRADE,-4.9703,5.4
0x39de8fc3390,ETH,20929.54,80.9035,Sell,2023-01-12 09:44:35,Short,TRADE,-12.4572,4.0
0x1e604bfb894,MATIC,28716.5,127.9269,Sell,2023-01-12 10:28:16,Long,TRADE,-1.0781,5.6
0x39503642587,ETH,39361.0,553.8029,Sell,2023-01-12 11:11:57,Long,TRADE,-1.8513,3.5
0x373eaca8390,AVAX,23750.49,131.3401,Sell,2023-01-12 11:55:38,Long,TRADE,5.727,9.4
0x1ae18df8463,AVAX,32521.5,7.949,Sell,2023-01-12 12:39:19,Long,TRADE,-4.6422,24.1
0x31b33595440,SOL,57241.04,27.8102,Sell,2023-01-12 13:23:00,Short,TRADE,24.0107,2.2
0x277fba8b496,BTC,11148.91,561.0322,Sell,2023-01-12 14:06:41,Long,TRADE,-11.6971,17.8
0x2a51aab0262,SOL,9885.46,87.4547,Buy,2023-01-12 14:50:22,Short,TRADE,-7.322,6.3
0x347ba23e844,ETH,35299.65,25.0468,Sell,2023-01-12 15:34:03,Long,TRADE,4.3163,10.1
0x2ea2b6e5200,AVAX,57478.35,17.9822,Sell,2023-01-12 16:17:44,Long,TRADE,-27.6123,4.1
0xe51fff8866,BTC,44874.71,184.0028,Sell,2023-01-12 17:01:25,Long,TRADE,-31.3305,3.7
0xed66776264,BTC,15428.33,29.8942,Buy,2023-01-12 17:45:05,Long,TRADE,1.2792,5.3
0x39503642587,SOL,47180.57,79.9264,Buy,2023-01-12 18:28:46,,TRADE,-7.8227,7.3
0x9a26803932,ETH,19442.79,56.4833,Sell,2023-01-12 19:12:27,Long,TRADE,-17.7903,6.7
0x10a45ace720,ETH,19748.75,746.1081,Buy,2023-01-12 19:56:08,,TRADE,-0.1043,10.9
0x1b1b4437537,ETH,16386.58,24.4673,Sell,2023-01-12 20:39:49,Long,TRADE,-21.7605,2.5
0x33f3dffb169,SOL,35345.76,480.2884,Sell,2023-01-12 21:23:30,Long,TRADE,-29.6714,9.5
0x36d98f8a666,BTC,28.6,1332.4866,Buy,2023-01-12 22:07:11,,FUNDING,-38.2542,7.8
0xdd54dab311,SOL,1249.64,25.5612,Sell,2023-01-12 22:50:52,Short,TRADE,-7.5645,7.1
0x30d083e7480,SOL,44348.8,16.1856,Buy,2023-01-12 23:34:33,Short,TRADE,-3.9831,3.1
0x259b4b1c396,MATIC,3556.05,130.1039,Buy,2023-01-13 00:18:14,Long,LIQUIDATION,7.1319,4.1
0x2ef7f5ad798,BTC,44964.83,97.6093,Sell,2023-01-13 01:01:55,Long,TRADE,1.0457,8.3
0x617a000374,ETH,17636.24,457.0698,Buy,2023-01-13 01:45:36,Long,TRADE,14.0713,1.8
0x3371e850724,DOGE,47786.55,21.5148,Buy,2023-01-13 02:29:17,,TRADE,6.3935,2.3
0x2b502e25646,BTC,37600.44,117.8344,Buy,2023-01-13 03:12:58,Short,TRADE,59.9805,6.0
0x25572ec3998,SOL,46334.53,153.5008,Sell,2023-01-13 03:56:39,Long,TRADE,27.7058,8.0
0x16b9968b991,DOGE,27609.68,103.5086,Sell,2023-01-13 04:40:20,Long,TRADE,-1.0783,4.2
0xba60287269,BTC,51017.21,55.3968,Sell,2023-01-13 05:24:01,Short,TRADE,23.6749,4.2
0x39d82f4d824,BTC,18133.95,85.0952,Buy,2023-01-13 06:07:42,Long,TRADE,-1.8996,9.7
0x373d8de7715,ETH,16997.72,3703.3872,Sell,2023-01-13 06:51:22,,TRADE,-14.4557,9.4
0x1e2ab9bd861,SOL,1117.55,11.7418,Sell,2023-01-13 07:35:03,Long,TRADE,3.9271,5.1
0x365b049b650,SOL,12435.09,1393.8381,Buy,2023-01-13 08:18:44,Long,LIQUIDATION,-14.4946,9.4
0x365b049b650,BTC,19925.33,49.7521,Sell,2023-01-13 09:02:25,Long,TRADE,5.2415,12.6
0x296db94e695,DOGE,49018.18,22.8322,Sell,2023-01-13 09:46:06,Short,TRADE,-23.4945,11.5
0x2725143b245,BTC,7850.77,24.7445,Sell,2023-01-13 10:29:47,Long,TRADE,42.3405,8.5
0x31a9bbfd184,BTC,32077.15,76.2928,Sell,2023-01-13 11:13:28,Long,TRADE,-10.0081,11.0
0x10b23028789,ETH,16497.21,105.7467,Buy,2023-01-13 11:57:09,Short,TRADE,-34.2887,6.0
0x1524aa87201,AVAX,35498.94,98.9235,Sell,2023-01-13 12:40:50,Long,TRADE,-6.0941,4.5
0x29679732463,ETH,59972.4,56.2461,Buy,2023-01-13 13:24:31,Long,TRADE,-21.5668,2.7
0x9a26803932,SOL,48562.0,626.6893,Buy,2023-01-13 14:08:12,,TRADE,-7.9272,6.2
0x2effaaee209,MATIC,12840.55,23.0262,Sell,2023-01-13 14:51:53,Long,TRADE,13.2001,2.9
0x363defe8982,SOL,55549.26,58.1632,Sell,2023-01-13 15:35:34,Short,TRADE,10.8297,7.1
0x14058da4819,BTC,20640.83,86.8208,Sell,2023-01-13 16:19:15,Short,TRADE,-4.2802,2.2
0x2b41dcd7587,BTC,39202.65,85.3427,Buy,2023-01-13 17:02:56,Short,TRADE,31.1877,2.6
0x146d9f1a784,ARB,56565.06,23.7449,Sell,2023-01-13 17:46:37,Long,TRADE,13.0527,6.5
0xc8ff9f9490,MATIC,51377.04,101.2216,Buy,2023-01-13 18:30:18,Short,TRADE,12.4849,9.2
0x18ba919d427,BTC,27130.98,143.96,Sell,2023-01-13 19:13:59,Long,TRADE,11.6243,19.2
0x1a0f3a49162,ARB,7110.31,147.135,Sell,2023-01-13 19:57:39,Long,TRADE,14.4067,10.2
0xe0caaf0896,ARB,28450.32,151.5492,Sell,2023-01-13 20:41:20,Short,TRADE,-41.3907,7.6
0x19746d4c834,ETH,37986.11,37.0821,Buy,2023-01-13 21:25:01,Short,TRADE,6.5475,18.0
0x1a14e8d5553,SOL,13608.21,23.7226,Sell,2023-01-13 22:08:42,Short,TRADE,20.9948,3.1
0x3635378e343,DOGE,7402.82,30.4472,Buy,2023-01-13 22:52:23,Short,TRADE,-7.7417,4.2
0xc7c7b9b250,BTC,57921.16,34.4889,Buy,2023-01-13 23:36:04,Long,TRADE,-18.8642,11.9
0x1ae18df8463,BTC,48679.54,5.4237,Sell,2023-01-14 00:19:45,Short,FUNDING,15.79,15.6
0x292c5f61822,ETH,34876.5,69.7512,Sell,2023-01-14 01:03:26,Long,TRADE,-0.6261,8.1
0x32b19c70466,ETH,34469.37,76.4024,Buy,2023-01-14 01:47:07,Short,TRADE,33.0512,3.1
0xa789f9d571,BTC,45266.2,26.2529,Sell,2023-01-14 02:30:48,Long,TRADE,-18.5828,3.8
0x1d88394c396,ETH,44915.88,162.7649,Buy,2023-01-14 03:14:29,Short,TRADE,13.3054,10.5
0x31b33595440,BTC,10685.04,67.3678,Sell,2023-01-14 03:58:10,Short,TRADE,40.6473,5.2
0x203b57d4632,ARB,18822.37,158.5995,Buy,2023-01-14 04:41:51,Long,TRADE,-25.1218,3.3
0x32090ed7766,ARB,38717.83,46.4007,Sell,2023-01-14 05:25:32,Short,TRADE,10.7099,5.9
0xf5c455c152,BTC,45260.17,46.7568,Sell,2023-01-14 06:09:13,Long,TRADE,-10.2203,11.7
0x1987b6ba918,ARB,3087.5,237.6481,Buy,2023-01-14 06:52:54,Short,TRADE,24.455,7.3
0x2b502e25646,BTC,42520.37,14.5539,Sell,2023-01-14 07:36:35,Short,TRADE,-36.0431,11.0
0xfaf14ff612,BTC,883.02,88.7272,Buy,2023-01-14 08:20:16,Long,TRADE,11.3967,12.1
0x259b4b1c396,BTC,17116.02,148.826,Sell,2023-01-14 09:03:57,Long,TRADE,14.5081,2.5
0x179d765c716,ARB,57184.88,343.298,Sell,2023-01-14 09:47:37,Short,TRADE,-9.656,4.5
0x275aafa4549,BTC,26043.06,132.8818,Buy,2023-01-14 10:31:18,Short,TRADE,15.8816,7.5
0x39d82f4d824,ARB,29504.55,26.6242,Buy,2023-01-14 11:14:59,Long,TRADE,12.817,6.8
0x225b09fc503,BTC,44383.02,47.8684,Sell,2023-01-14 11:58:40,Short,TRADE,33.3466,8.2
0x268bad0f586,BTC,35040.8,9.9898,Buy,2023-01-14 12:42:21,Short,TRADE,-24.7263,8.6
0xfaf14ff612,ETH,18183.96,40.2535,Sell,2023-01-14 13:26:02,Short,TRADE,-10.7239,6.8
0x1e86d761615,ETH,35400.75,326.6645,Buy,2023-01-14 14:09:43,Long,TRADE,-15.4794,1.7
0x29679732463,ARB,32638.04,436.4209,Buy,2023-01-14 14:53:24,Short,TRADE,38.4178,6.6
0x33f3dffb169,ARB,7719.19,64.8727,Sell,2023-01-14 15:37:05,Long,TRADE,-26.7172,4.7
0x3371e850724,ETH,44667.39,788.5935,Buy,2023-01-14 16:20:46,Short,TRADE,-26.0458,5.0
0x275aafa4549,ETH,36469.74,41.9185,Buy,2023-01-14 17:04:27,Long,TRADE,1.8574,5.0
0x3371e850724,ETH,3815.14,113.2491,Sell,2023-01-14 17:48:08,,TRADE,-19.2573,7.0
0x73592fd678,BTC,8662.51,7.3439,Buy,2023-01-14 18:31:49,Short,TRADE,2.3936,7.4
0x146d9f1a784,BTC,7853.0,81.6188,Sell,2023-01-14 19:15:30,Short,FUNDING,-1.8289,2.6
0x35bed218618,SOL,4200.54,97.363,Buy,2023-01-14 19:59:11,,TRADE,-25.5602,4.4
0x30912bf7585,SOL,12585.54,41.1484,Sell,2023-01-14 20:42:52,Short,TRADE,19.1428,9.6
0x9889e82355,ARB,34434.42,353.9126,Buy,2023-01-14 21:26:33,Long,TRADE,-51.2157,10.2
0x21799520910,ETH,7316.76,10.899,Sell,2023-01-14 22:10:14,Short,TRADE,-28.7757,6.4
0x350abd31967,BTC,13187.27,10.5289,Buy,2023-01-14 22:53:54,,TRADE,-32.3944,19.7
0x1e2ab9bd861,ARB,55258.51,102.1443,Buy,2023-01-14 23:37:35,Short,TRADE,1.1715,7.4
0x29a658bd659,ETH,37470.49,6.2764,Sell,2023-01-15 00:21:16,Long,TRADE,0.9923,7.9
0x2b7c120a380,BTC,34095.81,216.6742,Buy,2023-01-15 01:04:57,Long,TRADE,-10.1607,4.7
0x299e63d0281,ARB,14250.53,70.4578,Sell,2023-01-15 01:48:38,Short,TRADE,12.7374,8.5
0x13c35cc9821,ETH,31172.93,206.3435,Sell,2023-01-15 02:32:19,Long,TRADE,17.6328,7.3
0xed66776264,ARB,12731.09,98.8286,Buy,2023-01-15 03:16:00,Short,LIQUIDATION,-1.0915,2.7
0x2fd8183d373,ETH,31529.51,131.2023,Buy,2023-01-15 03:59:41,,LIQUIDATION,27.9847,6.2
0x2ea2b6e5200,SOL,46060.12,80.4639,Sell,2023-01-15 04:43:22,Long,TRADE,-9.0003,5.6
0x2fd8183d373,DOGE,37188.97,379.1389,Sell,2023-01-15 05:27:03,Long,TRADE,4.1756,7.6
0x31a2b39e797,ETH,17783.62,324.2195,Buy,2023-01-15 06:10:44,Long,FUNDING,-9.8721,17.2
0x303c8ac5542,ARB,42042.19,142.6419,Buy,2023-01-15 06:54:25,Short,TRADE,17.8124,5.4
0xf5c455c152,BTC,21103.71,128.2281,Sell,2023-01-15 07:38:06,,TRADE,5.3938,17.0
0x19746d4c834,BTC,14509.92,209.2274,Sell,2023-01-15 08:21:47,Long,TRADE,18.1068,8.2
0x365b049b650,BTC,21024.11,75.8704,Sell,2023-01-15 09:05:28,Short,TRADE,-3.1698,6.2
0x7724a7b267,ARB,29824.53,137.0073,Sell,2023-01-15 09:49:09,Short,TRADE,-15.5163,3.5
0x20d2216a956,BTC,44088.72,39.6809,Buy,2023-01-15 10:32:50,Short,TRADE,-44.1095,5.6
0x3371e850724,BTC,59113.44,18.7665,Sell,2023-01-15 11:16:31,Short,TRADE,13.4086,3.9
0x2a51aab0262,BTC,59084.17,79.2745,Sell,2023-01-15 12:00:12,,TRADE,-17.2083,2.6
0x268bad0f586,SOL,42768.14,302.0128,Buy,2023-01-15 12:43:52,Long,TRADE,26.9832,4.9
0x2461bfd3806,BTC,4051.46,205.9752,Sell,2023-01-15 13:27:33,Long,TRADE,6.8117,5.1
0x2cfac714738,ARB,33197.87,24.6158,Sell,2023-01-15 14:11:14,Long,TRADE,-21.7459,10.1
0x114ff6d7669,ARB,11287.98,38.8095,Sell,2023-01-15 14:54:55,Long,TRADE,7.5786,9.8
